"TIMESTAMP","RECORD","BattV_Avg","PTemp_C_Avg","SlrFD_W_Avg","SlrFD_W_Std","Rain_mm_Tot","Strikes_Tot","Dist_km_Avg","Dist_km_Std","WS_ms_Avg","WS_ms_Std","WindDir_D1_WVT","AirT_C_Avg","AirT_C_Std","VP_mbar_Avg","VP_mbar_Std","BP_mbar_Avg","BP_mbar_Std","RH_Avg","RH_Std","RHT_C_Avg","RHT_C_Std","TiltNS_deg_Avg","TiltNS_deg_Std","TiltWE_deg_Avg","TiltWE_deg_Std","SlrTF_MJ_Tot","Invalid_Wind_Tot","LWmV_17ft_Avg","LWmV_17ft_Std","LWMDry_17ft_Tot","LWMCon_17ft_Tot","LWMWet_17ft_Tot","LWmV_50ft_Avg","LWmV_50ft_Std","LWMDry_50ft_Tot","LWMCon_50ft_Tot","LWMWet_50ft_Tot","LWmV_66ft_Avg","LWmV_66ft_Std","LWMDry_66ft_Tot","LWMCon_66ft_Tot","LWMWet_66ft_Tot"
2022-06-10 01:44:00,"2332","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:45:00,"2333","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:46:00,"2334","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:47:00,"2335","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:48:00,"2336","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:49:00,"2337","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:50:00,"2338","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.5","0.251","1","0","0","269.3","0","1","0","0"
2022-06-10 01:51:00,"2339","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.9","0.214","1","0","0","269.3","0","1","0","0"
2022-06-10 01:52:00,"2340","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:53:00,"2341","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.8","0.304","1","0","0","269.3","0","1","0","0"
2022-06-10 01:54:00,"2342","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:55:00,"2343","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:56:00,"2344","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:57:00,"2345","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:58:00,"2346","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 01:59:00,"2347","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.8","0.264","1","0","0","269.3","0","1","0","0"
2022-06-10 02:00:00,"2348","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.9","0.218","1","0","0","269.3","0","1","0","0"
2022-06-10 02:01:00,"2349","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0.158","1","0","0","269.3","0","1","0","0"
2022-06-10 02:02:00,"2350","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0.121","1","0","0","269.3","0","1","0","0"
2022-06-10 02:03:00,"2351","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.9","0.184","1","0","0","269.3","0","1","0","0"
2022-06-10 02:04:00,"2352","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:05:00,"2353","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:06:00,"2354","12.98","16.34","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.5","0.256","1","0","0","269.3","0","1","0","0"
2022-06-10 02:07:00,"2355","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:08:00,"2356","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:09:00,"2357","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:10:00,"2358","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:11:00,"2359","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0.061","1","0","0","269.3","0","1","0","0"
2022-06-10 02:12:00,"2360","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:13:00,"2361","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:14:00,"2362","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:15:00,"2363","12.98","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:16:00,"2364","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:17:00,"2365","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:18:00,"2366","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:19:00,"2367","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.4","0.094","1","0","0","269.3","0","1","0","0"
2022-06-10 02:20:00,"2368","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.7","0.291","1","0","0","269.3","0","1","0","0"
2022-06-10 02:21:00,"2369","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.7","0.303","1","0","0","269.3","0","1","0","0"
2022-06-10 02:22:00,"2370","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:23:00,"2371","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.7","0.327","1","0","0","269.3","0","1","0","0"
2022-06-10 02:24:00,"2372","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.5","0.273","1","0","0","269.3","0","1","0","0"
2022-06-10 02:25:00,"2373","12.98","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:26:00,"2374","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:27:00,"2375","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269","0.335","1","0","0","269.3","0","1","0","0"
2022-06-10 02:28:00,"2376","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.8","0.293","1","0","0","269.3","0","1","0","0"
2022-06-10 02:29:00,"2377","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:30:00,"2378","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:31:00,"2379","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:32:00,"2380","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:33:00,"2381","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:34:00,"2382","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0.149","1","0","0","269.3","0","1","0","0"
2022-06-10 02:35:00,"2383","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.6","0.325","1","0","0","269.3","0","1","0","0"
2022-06-10 02:36:00,"2384","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.8","0.309","1","0","0","269.3","0","1","0","0"
2022-06-10 02:37:00,"2385","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0.094","1","0","0","269.3","0","1","0","0"
2022-06-10 02:38:00,"2386","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.8","0.324","1","0","0","269.3","0","1","0","0"
2022-06-10 02:39:00,"2387","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.8","0.266","1","0","0","269.3","0","1","0","0"
2022-06-10 02:40:00,"2388","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0.145","1","0","0","269.3","0","1","0","0"
2022-06-10 02:41:00,"2389","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.9","0.173","1","0","0","269.3","0","1","0","0"
2022-06-10 02:42:00,"2390","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.9","0.243","1","0","0","269.3","0","1","0","0"
2022-06-10 02:43:00,"2391","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:44:00,"2392","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","270","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:45:00,"2393","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.9","0.192","1","0","0","269.3","0","1","0","0"
2022-06-10 02:46:00,"2394","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.4","0.131","1","0","0","269.3","0","1","0","0"
2022-06-10 02:47:00,"2395","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:48:00,"2396","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:49:00,"2397","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:50:00,"2398","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:51:00,"2399","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:52:00,"2400","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0.074","1","0","0","269.3","0","1","0","0"
2022-06-10 02:53:00,"2401","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0.145","1","0","0","269.3","0","1","0","0"
2022-06-10 02:54:00,"2402","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.9","0.278","1","0","0","269.3","0","1","0","0"
2022-06-10 02:55:00,"2403","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0.074","1","0","0","269.3","0","1","0","0"
2022-06-10 02:56:00,"2404","12.97","16.33","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.2","0.273","1","0","0","269.3","0","1","0","0"
2022-06-10 02:57:00,"2405","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.8","0.28","1","0","0","269.3","0","1","0","0"
2022-06-10 02:58:00,"2406","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0","1","0","0","269.3","0","1","0","0"
2022-06-10 02:59:00,"2407","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0.145","1","0","0","269.3","0","1","0","0"
2022-06-10 03:00:00,"2408","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 03:01:00,"2409","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.3","0","1","0","0","269.3","0","1","0","0"
2022-06-10 03:02:00,"2410","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269.2","0.244","1","0","0","269.3","0","1","0","0"
2022-06-10 03:03:00,"2411","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0","1","0","0","269.3","0","1","0","0"
2022-06-10 03:04:00,"2412","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0.043","1","0","0","269.3","0","1","0","0"
2022-06-10 03:05:00,"2413","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0","1","0","0","269.3","0","1","0","0"
2022-06-10 03:06:00,"2414","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","268.7","0","1","0","0","269.3","0","1","0","0"
2022-06-10 03:07:00,"2415","12.97","16.32","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","0","274.8","0","0","1","0","269","0.308","1","0","0","269.3","0","1","0","0"
